id,Mittente,Destinatario,Importo,Data,Metodo_di_pagamento,Valuta,Paese_del_Cliente,Paese_a_Rischio,Mittente_sospetto,Destinatario_sospetto
e98572d8-7209-4946-b973-1a2db2b9263b,Kathy Hill,Brenda Fuller,9647,2023-07-25 12:07:08,Carta di credito,JPY,Germania,No,No,No
d695dc07-40ee-437c-af7b-fa3c93f55fd8,Chelsea Phillips,Katrina Martin,2363,2023-08-25 15:08:13,Bonifico,JPY,Stati Uniti,Si,Si,Si
95bc2ef6-aa0e-472c-b151-f704c134e563,Sarah Vang,Diane Benjamin,1509,2023-06-07 18:20:41,Assegno,USD,Stati Uniti,Si,Si,Si
3c976aa7-c007-4f08-8ed9-8fcdd8eca233,Jason Murphy,Joseph Brewer,6634,2023-05-26 08:07:58,PayPal,JPY,Regno Unito,Si,Si,No
7479e15f-014c-4ede-824a-65dcd94d48ec,Robin Miller,Brooke Vang,365,2023-08-22 04:10:20,PayPal,JPY,Francia,No,No,Si
8044ab57-0bf7-421e-83ea-e7ecec606cc9,Kimberly Taylor,Gerald Sutton,5377,2023-03-11 13:29:56,Assegno,USD,Stati Uniti,Si,No,Si
214a198b-8028-42a2-aa33-04b867b923ad,Brandon Curry,Cindy Brown,2593,2023-01-08 23:38:32,PayPal,JPY,Giappone,Si,Si,No
fbcaa8e4-67a7-490e-a118-2f61c61ce136,Lawrence King,Ernest Kelly,5430,2023-08-14 11:57:31,Bonifico,EUR,Russia,Si,No,Si
6baccee4-2e36-4ced-a428-44f1e71b19e5,Mark Garcia,Taylor Hall,3167,2023-08-06 10:54:00,Assegno,EUR,Russia,Si,No,Si
566a3dfe-67ad-471b-84c3-139e7652ae4d,Aaron Gregory,Christina Cannon,3378,2023-03-10 09:27:06,Assegno,USD,Regno Unito,Si,Si,No
a4ba83ae-fc42-4127-821a-16a6f9877409,Michele Taylor,Susan Rivers,9943,2023-04-05 02:53:25,PayPal,EUR,Germania,No,No,No
ac245f1e-78b1-4d25-b90c-95f6679a670d,Joe Myers,Anthony Hawkins,5070,2023-01-28 10:39:42,Carta di credito,EUR,Regno Unito,Si,No,No
c234d0f4-46d8-4b27-8607-ac717a9a7560,Robert Booker,Bethany Gomez,6554,2023-06-11 18:13:44,PayPal,USD,Germania,No,No,Si
c8e7f3c0-9497-4752-b1d8-77194a5fe610,Heidi Adams,Carrie Mccoy,5590,2023-05-30 05:17:58,Assegno,EUR,Colombia,Si,No,Si
096e8c87-c3c3-4db2-abd3-15ab02cd8633,Lisa Hoffman,Michael Sanchez,9053,2023-03-23 14:00:16,Assegno,USD,Canada,Si,Si,No
a7f90bc7-4e78-47b3-b83b-2e7f68c36dc0,Melinda Tucker,Jessica Jordan,6200,2023-02-04 21:47:40,PayPal,GBP,Regno Unito,Si,No,No
2c237ec0-5bf6-4bae-a9b2-2f3198dd6abe,Rachael Walter,Joshua Jones,1892,2023-03-16 12:32:26,Bonifico,JPY,Giappone,Si,Si,Si
17138d97-2651-4a4e-bfe9-46c6e0d5d675,Kenneth Diaz,Mrs. Pamela Walter,9115,2023-02-25 02:48:08,Carta di credito,GBP,Italia,No,Si,Si
4383fb47-f0f2-414a-bfaa-aa62b09927b3,Jean Diaz,Ann Myers,7262,2023-01-06 13:09:36,Carta di credito,USD,Giappone,Si,Si,No
4a31a61a-f216-400b-901c-8386c4b2332f,Deanna Strickland,Jonathan Ross,4306,2023-07-28 13:41:27,Carta di credito,JPY,Russia,Si,No,Si
80e7fb9c-2435-4d3c-bcf9-244c8aabcc12,Robert Davila,David Lewis,7201,2023-07-26 22:18:13,PayPal,GBP,Germania,No,No,No
1d6c03c7-7a85-42e4-a507-313f3b019661,George Bates,Krystal Thomas,4961,2023-03-08 01:39:58,Assegno,JPY,Italia,No,Si,Si
ea45c4a9-7d9e-40e2-94b1-8be5ba89500c,Tracy Miller,Wendy Coleman,5319,2023-06-05 01:25:17,Carta di credito,JPY,Canada,Si,No,No
b397fdec-bbee-4e51-ba05-8dc1e369c316,Aaron Baker,Brian Rogers,7698,2023-06-08 05:53:29,PayPal,EUR,Stati Uniti,Si,No,Si
c45b502c-3c9d-41de-aafb-f2d93c363a67,Connie Mullins,Kenneth Parks,7980,2023-05-18 17:02:43,Bonifico,GBP,Canada,Si,No,No
ffe13ba6-fbdc-4acd-a2d9-70bef3677efb,Christopher Simmons,Denise Barber,1911,2023-03-04 12:51:26,Bonifico,GBP,Germania,No,No,Si
b09cdd6a-7fbb-4035-b4a7-5e255a5d9b9e,Christopher Williams,Kathleen Wilson,2170,2023-08-16 17:12:03,Assegno,EUR,Stati Uniti,Si,Si,No
e7cb50d6-296c-4acb-9211-efc3fc2dbd83,Zachary Wang,Michael Jackson,1926,2023-06-20 20:46:17,PayPal,JPY,Italia,No,No,Si
887c6a3c-4d7d-4ab9-ad4a-c0357b64f5a3,Jennifer Warren,Brian Crawford,3274,2023-07-05 03:43:09,Bonifico,USD,Francia,No,No,No
52571d5a-d998-43e6-8f63-e45249086fbc,Michelle Griffin,Bruce Hayes,4641,2023-06-08 07:36:19,Bonifico,EUR,Canada,Si,Si,Si
85e61f74-255f-406b-a714-4d51203a9ec4,Lucas Brooks,Tracey West MD,4559,2023-01-10 09:24:14,Bonifico,GBP,Francia,No,No,No
894820b6-5bdb-4070-a8cf-55203defc19b,Mr. Nicholas Wright,Doris Arnold,4064,2023-02-09 17:20:49,Carta di credito,USD,Italia,No,Si,Si
1686ca4c-41bb-4209-980d-0e87261141f4,Samuel Brown,Jonathan Webb,8378,2023-04-05 06:00:52,PayPal,EUR,Canada,Si,No,Si
4a676f1e-c810-4c35-8693-a75753b00845,Isaiah Morris,Timothy Dyer,5219,2023-04-11 07:39:00,Bonifico,GBP,Colombia,Si,No,No
0498c46e-2987-47c0-8ec5-f1e4a351b112,Ricky Ponce,Thomas Benton,8412,2023-03-03 12:09:14,Bonifico,GBP,Italia,No,Si,No
0220bd64-30a2-48b0-b672-bf01f351def8,Robert Torres,Deborah Moon,4319,2023-02-05 15:59:10,Assegno,JPY,Germania,No,No,No
7d62783a-8678-4a86-baea-168a5e7b2bb5,Tammy Fisher,Dana Thomas,6416,2023-05-11 04:29:34,Assegno,JPY,Russia,Si,Si,No
11df55a6-5111-4097-92a7-ca6e9b52bb10,Lindsay Fernandez,Louis Mcdonald,9890,2023-02-03 03:59:35,Assegno,USD,Canada,Si,Si,Si
2ef3956f-a156-4028-99a8-82d48d02fa00,Alan Benson,Shannon Wilson,6357,2023-03-23 14:15:49,Assegno,GBP,Francia,No,Si,Si
bd17e5f0-bb9b-470a-9e66-40fafde9bafd,Scott Garcia,Pamela Green,5563,2023-08-12 10:04:52,Bonifico,EUR,Colombia,Si,Si,No
3cb789be-f53e-4324-8160-b2e4b93c3fc3,Tiffany Pierce,Elizabeth Miles,7351,2023-04-23 23:04:05,Carta di credito,USD,Russia,Si,No,No
e7a6c60a-2378-4d7b-9308-52a42f20bc79,Jessica Gonzalez,Abigail Moore,4454,2023-06-23 09:13:07,PayPal,EUR,Stati Uniti,Si,No,Si
81ba65b8-e1de-4e9f-8284-2128d003c304,Nicole Armstrong,Laura Hernandez,5259,2023-05-08 07:58:13,Carta di credito,EUR,Canada,Si,Si,No
70d5d3bd-746c-40f8-82b4-74a0d4db2910,Mark Scott,John Joseph,6265,2023-02-22 09:13:25,Bonifico,EUR,Russia,Si,No,Si
a374c273-c43a-44cb-9d53-ac109aadec15,Hannah Aguilar,Sean Knapp,6468,2023-05-21 05:55:44,PayPal,GBP,Giappone,Si,No,Si
93df682b-8725-459e-aec2-d13d64db2fc9,Terry Moss,Brian Walker,9882,2023-02-04 11:40:54,PayPal,JPY,Giappone,Si,Si,No
d49027b3-0f4d-4746-a4f0-1c6c931c9a5b,Brittany Colon MD,David Wright,1607,2023-02-22 18:09:48,Assegno,EUR,Stati Uniti,Si,No,No
e9b00cbd-e8cd-4ce0-a6bb-e9e00a2b3677,Natasha Roth,Lisa Richards,6160,2023-07-24 18:26:02,Bonifico,EUR,Colombia,Si,No,Si
e1ede36e-4f35-4637-9d44-c8327813b8b8,Jessica Phillips,Angela Strickland,8517,2023-02-17 18:29:56,PayPal,GBP,Russia,Si,Si,Si
a902117f-eedf-4525-95cd-7f34ce2d1207,Marc Baker,William Matthews,4486,2023-08-03 18:36:27,Carta di credito,GBP,Russia,Si,Si,No
d4ecc30c-a81b-4a01-9c3a-c2052dbee992,Melissa Wilson,Julie Hines,5951,2023-05-22 02:10:12,Assegno,GBP,Russia,Si,Si,No
d76236e7-a4ef-4bd6-b78a-9fe62424643a,Alexandra Jones,Charles Johnson,3471,2023-04-18 16:18:14,PayPal,EUR,Stati Uniti,Si,Si,Si
1b06153e-4ce7-456b-9e32-92227f5f4965,Michael Miller,Anthony Beck,7907,2023-08-19 06:31:38,PayPal,USD,Regno Unito,Si,No,Si
45875d64-b11a-4e4e-88b6-1c5f8f9ae93b,Heather Wilkins,Breanna Mann,1893,2023-08-09 14:19:38,Bonifico,EUR,Colombia,Si,No,Si
9ff6ba49-ed67-4a37-a426-b3efc886ecae,Justin Grant,Michelle Floyd,4286,2023-04-18 03:34:49,PayPal,EUR,Germania,No,No,Si
28182ab3-30eb-412e-aeab-c9096bd27e4a,Roger Curtis,Nathan Nichols,8050,2023-03-07 12:12:32,Bonifico,EUR,Regno Unito,Si,No,Si
5bd2b4eb-e3be-4386-950c-4faefa5dd8cf,Maria Chavez,Kathleen Allen,601,2023-08-11 23:26:28,Carta di credito,GBP,Germania,No,Si,Si
11df9260-8662-4a84-be29-36bb43db57ec,Helen Taylor,Jared Wong,2732,2023-06-12 03:03:16,Assegno,EUR,Francia,No,Si,Si
92f73b2f-a259-4477-aa08-c2f4c3332e1d,Joseph Smith,Andrew Jackson,3105,2023-02-09 20:31:57,PayPal,GBP,Francia,No,Si,No
4628ced0-eec7-48bc-9bb0-88768e5a22c7,Nathaniel Thomas,Billy Brown,1689,2023-06-10 21:16:44,Bonifico,USD,Italia,No,Si,No
60fdbfe6-d5ad-4bfc-827e-376530db7bd7,Brenda Thornton,Lindsay Miller,6714,2023-08-03 02:35:53,Carta di credito,EUR,Italia,No,No,Si
4add074c-e3ad-452c-9801-3cf0c764bc59,Adriana Martinez,Anna Crawford,3356,2023-02-13 16:49:03,PayPal,EUR,Regno Unito,Si,No,No
11bad3ad-7ab2-4354-8b82-2c586b8bb2bb,Michael Christian,Kristy Flores,2253,2023-04-09 01:05:56,Assegno,USD,Colombia,Si,No,Si
7e300110-d9d3-409a-8e92-f34b164af7c7,William Mejia,Julia Roman,4912,2023-06-02 20:34:39,Carta di credito,USD,Colombia,Si,Si,No
8fe39b9d-c916-4e41-91dc-a41dcc6b52ff,Alexander Mccormick,Karen Singh,2361,2023-01-05 16:09:21,Bonifico,EUR,Italia,No,Si,Si
b14efddd-d3b6-49de-8018-e456799e64dc,Benjamin Owens,Wayne Dodson,2544,2023-07-06 23:51:40,Assegno,GBP,Giappone,Si,No,Si
5bfb4f6b-685a-4e0a-8387-49cbaa4cd74c,Kelly Vaughn,Katelyn Nelson,8413,2023-07-10 23:15:23,Assegno,USD,Stati Uniti,Si,No,No
d143d996-d086-4d00-8bdc-54a29795b1d3,Ashley Hill,Juan Thompson,431,2023-03-12 05:23:56,Carta di credito,GBP,Italia,No,Si,Si
efdf454b-c10f-4271-b9bb-4f0c63069311,Wayne Armstrong,Margaret James,3576,2023-03-26 22:36:20,PayPal,USD,Italia,No,Si,Si
43da70f5-9a92-49b4-8b53-23faad651bec,Dana Cline,Kirsten Hughes,7366,2023-04-10 20:05:07,PayPal,EUR,Stati Uniti,Si,Si,No
4faaa7b8-b619-4354-8e1f-348564ae2914,Eric Harris,Jennifer Novak,6763,2023-07-06 17:59:10,Bonifico,USD,Giappone,Si,Si,No
d91cfb8e-3db6-4aed-8c59-2d0fdd1b63b0,Daniel Wilson,Jacob Allen,2246,2023-04-05 07:57:50,Carta di credito,GBP,Francia,No,No,Si
1e9fe488-50be-4491-bab8-55fa034e74b0,Patrick Hart,Hayden Baker,963,2023-01-19 12:57:45,Carta di credito,GBP,Francia,No,No,Si
1c499295-7933-46e7-ad7b-32195809246f,Carol Russell,Kristine Murphy MD,9360,2023-02-11 02:28:38,Bonifico,GBP,Russia,Si,No,No
95256ab7-0890-4089-bfb6-2cc5a616f8cb,Brad Munoz,Jamie Snow,3076,2023-06-11 17:26:01,PayPal,EUR,Regno Unito,Si,Si,No
8fe9647d-bd81-4fe2-ae48-7de1b16851cc,Michael Smith,Zachary Vance,6317,2023-06-12 19:24:17,Assegno,GBP,Stati Uniti,Si,No,Si
93a9f22e-dbd8-4a95-b924-4d346ec46c30,Lance Pierce,Alison Norton,4197,2023-02-02 06:23:49,PayPal,GBP,Canada,Si,Si,Si
391b3b6d-6106-49f6-ab05-993132bcaee4,Carolyn Lang,Jessica Jones,2079,2023-01-01 01:24:01,Assegno,EUR,Russia,Si,No,Si
97ae5eed-4646-47c6-b165-0b62b3eac596,Melvin Joseph,Rebecca Guerrero,7881,2023-06-28 14:32:49,PayPal,EUR,Germania,No,No,Si
9a355233-0d65-43ce-bd87-4eea8e5f5e0a,Douglas Jarvis PhD,Anthony Peterson,5956,2023-08-20 00:20:35,Assegno,GBP,Regno Unito,Si,No,No
ab9bfc70-5e01-452e-868e-4d69512cc545,Joshua Green,Gina Cook,9528,2023-03-19 20:19:00,Carta di credito,USD,Italia,No,Si,Si
a4bbae2b-66a7-4da7-a2f8-9ba4b1accc5c,Christine Martin,James Cunningham,7548,2023-06-11 17:12:14,PayPal,GBP,Giappone,Si,Si,Si
f6ca5ad4-cfa4-4965-a791-1847a2cb0204,Jordan Mclaughlin,Lori Harris,2310,2023-06-28 18:37:19,Assegno,GBP,Francia,No,No,Si
c0d76dcd-c2e6-452b-b49a-56beae5d34c5,Kiara Phillips,Brittany Cunningham,9104,2023-08-04 23:18:56,PayPal,USD,Stati Uniti,Si,Si,Si
887555e7-6372-4594-9a83-55dbf2f6b994,Gina Sanders,Jill Martinez,4340,2023-04-14 14:51:29,Carta di credito,GBP,Italia,No,No,Si
572f55af-10a5-4424-87bd-5f43ff339f0e,Phillip Baker,Mark Kelley,3035,2023-04-20 22:37:07,Bonifico,USD,Stati Uniti,Si,No,Si
5352ee9a-efc5-41bd-93d4-4a29f494a1e7,Carol Meadows,John Fuller,8828,2023-06-20 11:23:50,Bonifico,USD,Russia,Si,No,Si
07810d44-64f5-4ae1-9653-9ea028f2bbe0,Alexa Mueller,Steven Lopez,6389,2023-06-21 23:57:45,Bonifico,JPY,Regno Unito,Si,No,Si
5e4725db-169e-49b1-ae36-43f0de4ceda7,Deborah Wood,Michelle Taylor,9563,2023-04-12 00:23:03,Assegno,USD,Giappone,Si,No,No
9c7e3e93-e594-4b62-b648-1f35444f5f1c,Catherine Mccarthy,Deborah Martinez,4221,2023-04-07 04:55:39,Bonifico,USD,Stati Uniti,Si,No,No
60102590-9ac3-4667-8c8b-048253514f66,Sara Brown,Richard Palmer,3405,2023-02-26 06:15:23,Assegno,EUR,Germania,No,No,No
21cdf080-c77b-473d-9deb-50bf1a09d74b,David Castaneda,Christine Gardner,7392,2023-03-02 10:45:42,Carta di credito,GBP,Giappone,Si,No,No
b1f4d88e-c6bc-4beb-8424-3e0bf0bca2b8,Rachael Miller,Meghan Baker,75,2023-02-24 04:53:52,Assegno,JPY,Regno Unito,Si,No,No
ff9ab989-5234-469a-b933-ed6f521cb808,Jared Jones,Tina Abbott,2323,2023-05-25 19:01:46,Bonifico,USD,Italia,No,No,Si
1a0f8137-ad85-4167-a165-cac99f990cda,Richard Morris,Christopher Thomas,2770,2023-01-27 10:30:20,PayPal,GBP,Russia,Si,No,Si
afbba869-1df2-41fa-b2ac-d35432c8953e,John Jackson,Taylor Baker,4734,2023-05-05 06:55:05,PayPal,EUR,Germania,No,No,No
12a356bd-9533-4852-88df-8d72ece20f21,Tracy Perkins,Nicole Murphy PhD,1911,2023-02-19 11:46:59,Carta di credito,USD,Canada,Si,Si,Si
3ac4394e-c3c6-4f48-b39c-2c084714b0ed,Charles Jones,April Campbell,2984,2023-03-21 05:51:57,Carta di credito,GBP,Regno Unito,Si,No,Si
11b6a626-34cb-4b7e-a378-65531d82610c,Karen Hayes,Mr. Darren Avery MD,2955,2023-03-12 10:23:59,Assegno,USD,Stati Uniti,Si,Si,No
b86fa4df-e3c7-4709-9650-f41754016aa6,Luke Stout,Carla Mack,5724,2023-02-04 21:46:34,Bonifico,JPY,Germania,No,Si,Si
3db2171a-b8f8-45a6-af97-521036756fcd,Gary Johnson,Crystal Collins,4967,2023-05-02 20:42:06,Assegno,GBP,Italia,No,Si,Si
d70b89d2-4a04-4f3d-97e0-079da50d620b,Kathleen Scott,Isabel Perkins,6221,2023-05-12 00:55:55,Bonifico,EUR,Colombia,Si,Si,No
a320399d-4007-44d2-a6ac-3afa4317e223,Brandon Barron,Sabrina Vaughn,376,2023-02-10 16:30:16,PayPal,EUR,Giappone,Si,Si,No
49e9fcec-9a30-463b-86bb-6f3fcaf01b8c,Robert Stanley,Robert Peterson,8145,2023-03-29 20:44:13,Bonifico,EUR,Stati Uniti,Si,No,No
3738227d-cc8d-4d95-b747-937a5a5df14e,Lindsay Jackson,Eric Gay,5870,2023-08-12 17:44:04,Assegno,USD,Germania,No,No,Si
e9b0bd03-9b7b-4930-9cce-7d459d5eb966,Jessica Wagner,Natasha Ramirez,1992,2023-03-30 19:31:13,Carta di credito,USD,Giappone,Si,Si,No
37913f89-6c18-46dd-a788-908260410268,Patricia Flores,Douglas Smith,4269,2023-03-27 23:17:35,PayPal,USD,Russia,Si,No,No
3afbc0b1-5bda-4c07-80f1-a46db2164edf,Christopher Williams,Christopher Potter,2856,2023-06-04 00:27:48,Carta di credito,EUR,Francia,No,Si,Si
300ce2c4-13c8-46d6-bdbb-429f71b87143,Brittany White,Brian Cox,690,2023-07-24 09:29:44,Bonifico,GBP,Francia,No,Si,No
6653b53e-97c0-4f56-bbc7-4c4bb48963f0,Andrea Young,Mark Lawson,1453,2023-07-08 16:35:51,Assegno,JPY,Stati Uniti,Si,No,Si
fb85b6cc-b4ff-4e2f-bdc5-513883169ca9,Brian Stevenson,Cassandra Trevino,3072,2023-05-28 21:25:13,Bonifico,USD,Italia,No,No,Si
37c24ca6-9f42-4ff3-b0b5-aa454c7a6eec,Rachel Hoffman,Michael Walsh,8475,2023-04-17 13:19:33,Assegno,GBP,Regno Unito,Si,No,Si
85cca5e5-1ef5-4ef6-8ce0-e7d5907ab261,Emily Short,Cynthia Brown MD,1136,2023-04-08 07:16:06,Carta di credito,USD,Regno Unito,Si,Si,No
5d59c3e6-1382-4276-8fca-7278fa20dde1,Tina Padilla,Alexandra Cook,9792,2023-08-30 22:50:29,Bonifico,EUR,Francia,No,Si,No
a18459e8-7895-4c36-9b5d-91f347e2aa2f,Andrea Wong DVM,Kevin Taylor,7214,2023-08-13 18:32:22,Carta di credito,USD,Canada,Si,Si,Si
b4291ab3-83d5-429d-be1d-f1edb893ced9,James West,Lucas Wheeler,6483,2023-01-22 03:18:45,Carta di credito,JPY,Germania,No,No,No
be9c8b88-2190-4476-85fb-299322983079,Jordan Stevens,Kayla Walker,7406,2023-04-22 11:41:54,Carta di credito,EUR,Francia,No,No,Si
5e3d2da9-c58b-4623-b313-9471f4bf78d2,Nicole Nelson,Mrs. Megan Romero MD,2376,2023-08-11 03:20:09,Assegno,USD,Italia,No,Si,Si
3cf39d04-f4bc-4e2f-b56a-833058386ee7,Sandra Roberts,Gary Bridges,1349,2023-07-10 01:32:51,Assegno,USD,Stati Uniti,Si,No,No
a0262974-b7df-45f7-8f48-377e2d5ac5a6,Gabriel Watson,Jeremy Myers,5317,2023-08-02 07:33:58,Assegno,GBP,Italia,No,No,No
12346e7a-3227-4b1e-b10b-5c95c37ec615,Bradley Coleman,William Hall,6885,2023-07-03 12:33:31,Bonifico,EUR,Italia,No,Si,Si
042dbba3-bb48-427b-b488-508696743920,Teresa Costa,Shaun Hoffman,1749,2023-08-18 08:11:53,PayPal,GBP,Italia,No,No,Si
f33c05ca-9846-43d5-b86a-985097e1542a,Robert Williams,Brian Blackwell,6547,2023-08-14 20:26:36,Assegno,EUR,Giappone,Si,Si,Si
7cf36191-79a3-41ae-9a8b-de04d29b41b6,Jennifer Nielsen,Maria Wilson,8977,2023-02-13 20:28:16,Bonifico,USD,Giappone,Si,No,No
e88afc49-96cf-4e42-92a8-4950d4a65c5b,Ashley Cunningham,Dr. Melanie Garcia,3631,2023-07-14 10:53:12,Carta di credito,EUR,Colombia,Si,Si,Si
cccea258-a0a2-4ca5-80db-21b34c97b1bc,Jessica Farmer,Danny Gutierrez,4408,2023-04-16 22:24:14,Assegno,EUR,Giappone,Si,Si,Si
ed7cb6c2-ab89-4b10-8f79-d72187b74492,Mitchell Moore,Cynthia Love,2094,2023-06-05 15:05:46,Carta di credito,GBP,Canada,Si,Si,No
445a6448-d818-4f2e-8e22-cf7899b0d2b9,Michelle Fletcher,Ms. Madison Matthews,5008,2023-07-24 11:53:26,PayPal,USD,Canada,Si,Si,Si
acfbc2bf-523e-4ce1-a9fa-53f2897783cc,Sandra Lane,Robert Smith,9863,2023-03-02 02:04:22,Carta di credito,USD,Canada,Si,No,Si
775cbe81-d964-452c-9a4a-f696f7d9a6aa,Amber Houston,Tanner Walter,3023,2023-02-07 08:51:30,Bonifico,EUR,Colombia,Si,No,No
2133b8b6-e283-4560-b8f7-6ce132ad74da,Miguel Oliver,Teresa Beck,7736,2023-06-12 07:24:19,Assegno,JPY,Giappone,Si,Si,Si
37cd4d5e-b7a6-4a21-bd46-64fe330467a1,Scott Mccoy,Tanya Black,2714,2023-01-13 13:58:18,PayPal,GBP,Russia,Si,No,Si
aa543166-6043-4bde-9b50-7aebab89969b,Haley Moss,Jacob Webb,7213,2023-02-26 00:32:19,PayPal,JPY,Italia,No,No,Si
a180e59b-69da-484a-af91-0d6ee4a4c198,Christine Carr,Kevin Hall,2639,2023-03-10 20:43:29,Bonifico,EUR,Stati Uniti,Si,Si,Si
9cefbce9-4fda-49ba-b571-7bb4b03d6c7d,Joseph Mills,Robert Lawrence,2080,2023-03-16 07:14:22,Assegno,USD,Colombia,Si,No,No
f85f0bc2-9e2e-4286-899d-3feb5548fcec,Samantha Thomas,Christopher Garcia,5377,2023-07-06 19:15:31,Bonifico,EUR,Italia,No,No,Si
bdde286d-a89d-49ef-8c34-8e602579e7d5,Eric Ferrell,Albert Howard,9627,2023-02-08 11:43:57,PayPal,JPY,Colombia,Si,No,Si
094ab392-68bf-4aad-a3b3-f8af7cc95542,Cristina Hart,Daniel Estrada,2229,2023-06-10 02:27:37,Bonifico,USD,Stati Uniti,Si,Si,Si
ab1d2d06-5a1b-4013-860b-f6ef653a1aee,Kelly Erickson DDS,Kathryn Thomas,1928,2023-07-10 06:42:05,Bonifico,JPY,Colombia,Si,No,Si
8b53ba5f-7d2d-431c-be20-e85955707d7a,John Phillips,Ronnie Simmons,8195,2023-05-14 06:20:06,Bonifico,USD,Regno Unito,Si,No,No
c69706b8-64f3-40be-9306-e68ed92c36d2,Mary Matthews,Claudia Williams,859,2023-03-11 04:10:09,PayPal,USD,Francia,No,No,No
596a70fd-0fc0-4fad-ad2b-804046d37311,Joe Middleton,Derek Perez,4930,2023-01-15 23:59:26,Bonifico,JPY,Germania,No,Si,No
5969b9b1-4a5f-4c2c-8e03-47b8892fc8ae,Brandon Lloyd,Phillip Black,3611,2023-05-04 04:09:19,PayPal,GBP,Regno Unito,Si,No,Si
7fcb56fd-57c9-4401-8819-87c852632ca0,David Parrish,Gary Price,2099,2023-03-01 01:28:07,Assegno,EUR,Colombia,Si,Si,Si
6193f59a-3932-4eb6-8cd1-1c3dc88a8a15,Antonio Lowery,Nicholas Sutton,2,2023-01-10 17:23:44,Assegno,USD,Italia,No,Si,No
a843d016-4ed2-44ee-adfb-8fa414e30aa3,Daniel Hale,Robin Jones,2309,2023-03-31 01:28:29,Carta di credito,JPY,Regno Unito,Si,No,No
7735aee5-0f49-4d6d-be83-b7840fd4bdc6,Michael Lang,Edward Frank,3533,2023-07-14 05:15:57,PayPal,GBP,Italia,No,Si,No
d2a5cad3-8937-4393-a92a-20220a55b4ec,Connor Hernandez,Preston Long,8054,2023-04-05 23:02:59,Assegno,USD,Regno Unito,Si,No,No
d22a4d61-766c-468b-9faa-b62bf78a9ef8,Lacey Stephens,Alison Hardy,705,2023-02-11 18:46:49,Bonifico,USD,Canada,Si,Si,Si
d24a5f82-8d28-4e36-b86c-37ec90d69d7c,Christopher Berry,Teresa Robinson,8059,2023-03-31 22:21:43,Assegno,USD,Italia,No,No,No
5b089730-4fea-4bd7-ba92-962003c42b64,Erica Gill,Donna Reed,8073,2023-06-04 12:37:21,Bonifico,EUR,Giappone,Si,Si,No
8b82f0c7-4746-47b5-8f5a-02b5609d78f3,Benjamin Torres,Kristen Molina,1924,2023-07-08 02:13:37,Carta di credito,GBP,Russia,Si,Si,No
a0d4bdec-de63-4111-a504-01fe9893106e,James Duarte,Bonnie Scott,6447,2023-01-05 08:03:42,Assegno,EUR,Italia,No,Si,No
902d142a-2c8a-4ddc-803a-f4ee269f1783,Gabriella Hill,Grant Thompson,4255,2023-03-09 06:47:12,PayPal,USD,Colombia,Si,Si,No
6d6ac58a-018a-404d-85c6-2a9343217222,Lisa Phillips,Elizabeth Valdez,3470,2023-03-23 19:49:46,Assegno,JPY,Giappone,Si,Si,No
34f3450d-3ecd-41cf-8de9-a92974486a4a,David Frank,Robert Downs,7338,2023-04-25 00:10:51,Assegno,EUR,Giappone,Si,Si,Si
59d777c4-0d42-4ecc-a121-14caf90035a9,Lisa Thompson,Chris Jackson,6058,2023-01-09 08:12:46,PayPal,GBP,Colombia,Si,No,Si
fa77848f-ae87-4941-86cc-bc5757d90bdb,Mark Salazar,Jimmy Thompson,9933,2023-01-29 10:58:45,Assegno,EUR,Canada,Si,Si,No
0ca21b69-c73e-4455-aaf2-04ce93f19825,Johnathan Miller,Tracey Robles PhD,482,2023-01-02 03:21:41,PayPal,EUR,Giappone,Si,Si,Si
2335197a-4651-4522-8818-97db97716945,Jocelyn Taylor MD,William Kane,1221,2023-03-01 13:02:07,Carta di credito,USD,Stati Uniti,Si,No,No
5526c053-0364-457b-971e-94a0053a615b,Devin Watson,Danielle Watkins,8086,2023-01-19 15:42:08,Carta di credito,GBP,Germania,No,Si,Si
516eb101-0f14-4b23-b2ef-46c3af027553,Casey Brown,Raymond Davis,6824,2023-03-26 09:24:06,Bonifico,GBP,Colombia,Si,No,Si
b8dee1ca-6f50-4ae5-8f31-269a9cc7dfb0,Kelly Peters,Mary Hale,2183,2023-07-26 18:56:45,Bonifico,GBP,Russia,Si,Si,Si
0346d53f-1363-4638-ab22-1c8251a5222c,Melissa Vaughn,Charles Brown,1959,2023-07-01 05:07:22,Bonifico,GBP,Giappone,Si,No,Si
2f302274-414c-40a3-a171-e2068280b2db,Jason Patrick,Matthew Hernandez,3948,2023-03-08 08:57:23,PayPal,USD,Russia,Si,Si,No
2e1d1dfe-eca2-4fcf-806d-44eb2419907d,Julie Baker,Leslie Lewis,3249,2023-06-17 03:10:19,Bonifico,JPY,Canada,Si,Si,No
195f392c-f49f-425e-9a62-86544ab8f871,Brian Hays,Maria Smith,2275,2023-06-10 20:13:49,Carta di credito,JPY,Francia,No,Si,No
1cc36bca-6ad0-4142-a9c8-14e8eb628edc,Briana Bailey,Clayton Rowe,5564,2023-06-09 20:57:35,Carta di credito,USD,Stati Uniti,Si,Si,No
003a28c9-e59b-43fe-bbaf-0b2a6ad48534,Anne Thomas,Nina Smith,3113,2023-02-22 05:25:54,Carta di credito,GBP,Italia,No,Si,Si
